ciclo_academico,edad,numero_discapacidades,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,Status_codificado,Sexo_codificado,tipo_de_est_programa_codificado,tipo_de_ingreso_codificado,estatus_curso_codificado,discapacidad_codificado,region_codificado,tipo_de_pago_codificado,descripcion_beca_codificado,descripcion_descuento_codificado,convenios_contratos_codificado,formas_pago_codificado,tipo_discapacidad_codificado,curso_codificado
4,34.0,0,2.88,3.5,2.85,1.75,3.2,2.8,0,0,0,0,0,0,0,1,0,0,1,21,4,48
4,34.0,0,2.81,3.41,2.95,2.18,3.5,2.83,0,0,0,0,0,0,0,1,0,0,1,21,4,20
1,34.0,0,3.23,3.5,3.0,3.22,3.5,3.0,0,0,0,0,0,0,0,1,0,0,1,21,4,12
1,34.0,0,3.14,3.5,2.97,2.95,3.5,2.71,0,0,0,0,0,0,0,1,0,0,1,21,4,2
1,34.0,0,3.26,3.5,3.0,3.13,3.5,3.0,0,0,0,0,0,0,0,1,0,0,1,21,4,49
2,18.0,0,3.08,3.5,2.25,3.25,3.5,1.35,0,1,0,6,0,0,0,2,0,0,1,10,4,12
2,18.0,0,2.72,3.1,2.7,2.55,2.95,3.0,0,1,0,6,0,0,0,2,0,0,1,10,4,47
2,18.0,0,2.14,3.2,2.55,2.44,2.8,1.8,0,1,0,6,0,0,0,2,0,0,1,10,4,13
2,18.0,0,2.32,3.46,2.18,2.26,2.86,2.75,0,1,0,6,0,0,0,2,0,0,1,10,4,14
2,18.0,0,2.83,3.28,2.63,3.31,3.5,2.82,0,1,0,6,0,0,0,2,0,0,1,10,4,50
2,18.0,0,2.34,3.5,2.73,2.94,3.5,3.0,0,1,0,6,0,0,0,2,0,0,1,10,4,46
3,18.0,0,3.13,3.5,3.0,3.0,3.35,3.0,0,1,0,6,0,0,0,2,0,0,1,10,4,15
3,18.0,0,3.31,3.5,2.55,3.31,3.5,3.0,0,1,0,6,0,0,0,2,0,0,1,10,4,18
3,18.0,0,3.13,3.15,2.78,2.95,1.95,3.0,0,1,0,6,0,0,0,2,0,0,1,10,4,48
3,18.0,0,2.88,3.5,2.93,3.38,3.5,3.0,0,1,0,6,0,0,0,2,0,0,1,10,4,16
3,18.0,0,3.4,3.5,2.48,3.1,2.21,1.05,0,1,0,6,0,0,0,2,0,0,1,10,4,17
4,18.0,0,3.25,3.5,2.96,3.13,3.42,2.99,0,1,0,6,0,0,0,2,0,0,1,4,4,19
4,18.0,0,2.94,3.0,1.83,3.25,3.33,2.1,0,1,0,6,0,0,0,2,0,0,1,4,4,21
4,18.0,0,2.38,2.7,3.0,3.14,3.3,3.0,0,1,0,6,0,0,0,2,0,0,1,4,4,41
4,18.0,0,2.94,3.33,2.73,3.19,3.28,2.55,0,1,0,6,0,0,0,2,0,0,1,4,4,20
1,18.0,0,2.61,3.5,2.55,2.33,3.5,2.85,0,1,1,6,0,0,0,2,0,0,1,10,4,40
1,18.0,0,2.9,3.5,2.85,3.19,3.5,3.0,0,1,1,6,0,0,0,2,0,0,1,10,4,2
1,18.0,0,2.48,3.5,2.87,3.07,2.75,2.25,0,1,1,6,0,0,0,2,0,0,1,10,4,3
1,18.0,0,2.98,3.5,3.0,2.8,3.28,2.8,0,1,1,6,0,0,0,2,0,0,1,10,4,11
1,18.0,0,2.36,3.05,3.0,3.0,3.2,3.0,0,1,1,6,0,0,0,2,0,0,1,10,4,49
1,18.0,0,1.93,3.5,2.9,2.49,3.15,3.0,0,1,1,6,0,0,0,2,0,0,1,10,4,45
1,28.0,0,0.85,3.15,1.5,2.03,3.35,2.85,0,2,1,6,0,0,0,2,0,0,1,16,4,40
1,28.0,0,0.95,3.5,2.7,3.19,3.5,3.0,0,2,1,6,0,0,0,2,0,0,1,16,4,2
1,28.0,0,0.9,2.6,3.0,3.0,1.5,2.4,1,2,1,6,0,0,0,2,0,0,1,16,4,49
1,28.0,0,0.4,3.3,0.0,-1.0,0.0,0.0,1,2,1,6,0,0,0,2,0,0,0,16,4,40
1,28.0,0,0.27,3.2,0.75,-1.0,0.0,-1.0,1,2,1,6,0,0,0,2,0,0,0,16,4,3
1,28.0,0,2.01,3.15,1.8,1.41,0.0,1.2,1,2,1,6,0,0,0,2,0,0,0,10,4,40
1,28.0,0,2.58,1.5,3.0,2.5,3.5,2.75,0,2,1,6,0,0,0,2,0,0,0,10,4,2
1,28.0,0,2.23,3.0,2.55,2.63,1.9,1.5,0,2,1,6,0,0,0,2,0,0,0,10,4,3
1,28.0,0,2.17,2.5,0.02,1.6,0.03,0.62,1,2,1,6,0,0,0,2,0,0,0,10,4,11
1,28.0,0,2.61,2.8,2.8,2.53,2.8,2.6,0,2,1,6,0,0,0,2,0,0,0,10,4,49
1,28.0,0,1.71,3.31,2.8,2.36,1.89,1.81,0,2,1,6,0,0,0,2,0,0,0,10,4,45
2,28.0,0,2.94,1.5,3.0,0.35,1.2,-1.0,1,2,0,6,0,0,0,2,0,0,0,10,4,12
2,28.0,0,1.99,3.1,2.51,0.3,-1.0,-1.0,1,2,0,6,0,0,0,2,0,0,0,10,4,40
2,28.0,0,2.65,2.0,2.4,0.1,0.0,0.75,1,2,0,6,0,0,0,2,0,0,0,10,4,47
2,28.0,0,2.5,0.9,2.14,0.45,1.43,1.2,1,2,0,6,0,0,0,2,0,0,0,10,4,50
2,28.0,0,2.75,1.5,1.93,-1.0,0.0,-1.0,1,2,0,6,0,0,0,2,0,0,0,10,4,46
1,28.0,0,2.39,3.1,2.59,2.36,3.35,1.5,0,2,1,6,0,0,0,2,0,0,1,16,4,40
1,28.0,0,3.25,3.25,2.82,3.5,3.4,2.93,0,2,1,6,0,0,0,2,0,0,1,16,4,2
1,28.0,0,3.08,3.2,2.85,3.17,1.7,2.78,0,2,1,6,0,0,0,2,0,0,1,16,4,3
1,28.0,0,2.9,3.5,3.0,2.75,1.0,3.0,0,2,1,6,0,0,0,2,0,0,1,16,4,11
1,28.0,0,2.69,3.1,3.0,3.25,3.5,3.0,0,2,1,6,0,0,0,2,0,0,1,16,4,49
1,28.0,0,3.14,3.06,3.0,3.1,3.5,3.0,0,2,1,6,0,0,0,2,0,0,1,16,4,45
2,28.0,0,2.81,1.25,1.5,-1.0,-1.0,-1.0,1,2,0,6,0,0,0,2,0,0,1,16,4,12
2,28.0,0,2.63,1.6,3.0,2.88,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,47
2,28.0,0,2.0,2.75,3.0,2.88,3.3,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,13
2,28.0,0,3.45,1.8,2.85,3.5,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,50
2,28.0,0,1.99,1.5,2.94,-1.0,-1.0,-1.0,1,2,0,6,0,0,0,2,0,0,1,16,4,46
2,28.0,0,2.5,2.65,2.85,3.25,3.5,0.0,0,2,0,6,0,0,0,2,0,0,1,16,4,12
2,28.0,0,2.11,0.0,2.43,0.6,0.0,1.0,1,2,0,6,0,0,0,2,0,0,1,16,4,14
2,28.0,0,2.56,3.43,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,46
2,31.0,0,3.24,1.75,2.25,1.31,2.7,1.5,1,1,1,3,0,0,0,1,0,0,1,21,4,12
2,31.0,0,3.08,1.2,3.0,1.0,3.5,3.0,0,1,1,3,0,0,0,1,0,0,1,21,4,47
2,31.0,0,2.56,0.98,1.5,0.9,0.98,0.9,1,1,1,3,0,0,0,1,0,0,1,21,4,13
2,31.0,0,2.77,2.75,1.24,1.52,2.75,1.0,1,1,1,3,0,0,0,1,0,0,1,21,4,14
2,31.0,0,3.27,1.8,2.85,3.38,3.24,2.33,0,1,1,3,0,0,0,1,0,0,1,21,4,50
2,31.0,0,2.88,3.43,2.8,1.0,3.37,3.0,0,1,1,3,0,0,0,1,0,0,1,21,4,46
1,31.0,0,2.79,2.8,2.4,2.56,3.2,2.7,0,1,1,3,0,0,0,1,0,0,1,21,4,40
1,31.0,0,3.09,3.44,2.87,3.33,3.4,2.67,0,1,1,3,0,0,0,1,0,0,1,21,4,2
1,31.0,0,3.01,3.5,2.8,3.33,2.7,3.0,0,1,1,3,0,0,0,1,0,0,1,21,4,3
1,31.0,0,3.17,3.4,2.8,3.5,3.4,2.9,0,1,1,3,0,0,0,1,0,0,1,21,4,11
1,31.0,0,3.05,3.5,2.6,3.38,3.35,3.0,0,1,1,3,0,0,0,1,0,0,1,21,4,49
1,31.0,0,2.93,3.19,3.0,3.26,3.5,3.0,0,1,1,3,0,0,0,1,0,0,1,21,4,45
3,19.0,0,3.44,3.25,2.63,3.44,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,12
3,19.0,0,2.31,3.5,2.75,3.5,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,18
3,19.0,0,3.0,3.5,2.7,3.0,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,48
3,19.0,0,2.75,3.5,3.0,2.81,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,13
3,19.0,0,2.6,3.5,3.0,3.2,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,17
3,19.0,0,3.44,3.5,3.0,3.38,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,43
4,19.0,0,3.31,3.5,3.0,3.44,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,15
4,19.0,0,3.19,3.5,3.0,3.44,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,16
4,19.0,0,3.0,2.81,2.2,3.44,3.5,2.65,0,0,0,6,0,0,0,2,0,0,1,10,4,21
4,19.0,0,2.75,3.5,3.0,3.31,2.15,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,41
4,19.0,0,2.7,3.5,3.0,3.3,3.2,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,5
4,19.0,0,3.06,3.5,3.0,3.0,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,20
5,19.0,0,3.5,3.5,2.93,3.44,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,6
5,19.0,0,3.5,3.5,2.93,3.5,3.5,2.7,0,0,0,6,0,0,0,2,0,0,1,10,4,19
5,19.0,0,3.37,3.5,2.55,3.38,3.5,2.55,0,0,0,6,0,0,0,2,0,0,1,10,4,51
5,19.0,0,3.5,3.44,2.91,3.42,3.5,2.97,0,0,0,6,0,0,0,2,0,0,1,10,4,7
5,19.0,0,3.19,3.5,3.0,3.44,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,23
1,19.0,0,2.4,-1.0,3.5,1.0,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,16,4,3
1,19.0,0,2.95,-1.0,3.38,1.0,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,16,4,11
1,19.0,0,2.94,-1.0,3.0,1.0,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,16,4,49
1,19.0,0,2.68,-1.0,3.5,0.91,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,16,4,45
2,19.0,0,2.83,3.2,3.0,2.88,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,40
2,19.0,0,3.13,3.5,3.0,3.19,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,2
2,19.0,0,3.25,3.5,3.0,3.0,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,47
2,19.0,0,2.25,3.47,3.0,3.08,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,14
2,19.0,0,3.46,3.35,3.0,3.5,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,50
2,19.0,0,2.94,3.5,3.0,3.44,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,46
2,20.0,0,2.25,1.9,0.0,2.69,3.1,2.1,1,1,0,0,0,0,0,2,0,0,0,10,4,12
2,20.0,0,1.81,2.15,3.0,2.0,0.15,2.8,1,1,0,0,0,0,0,2,0,0,0,10,4,15
2,20.0,0,1.75,1.75,3.0,2.25,2.58,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,13
3,20.0,0,1.94,2.75,3.0,2.69,0.0,3.0,1,1,0,0,0,0,0,2,0,0,0,10,4,15
3,20.0,0,2.06,2.6,3.0,2.69,3.5,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,18
3,20.0,0,2.2,2.89,3.0,1.9,0.85,0.53,1,1,0,0,0,0,0,2,0,0,0,10,4,17
3,20.0,0,1.88,2.6,3.0,2.19,3.31,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,43
1,20.0,0,2.67,2.55,1.8,2.8,3.0,2.7,0,1,0,0,0,0,0,2,0,0,0,4,4,3
1,20.0,0,2.25,3.5,2.8,2.17,3.25,3.0,0,1,0,0,0,0,0,2,0,0,0,4,4,11
1,20.0,0,2.88,3.1,2.2,2.25,2.7,1.4,0,1,0,0,0,0,0,2,0,0,0,4,4,49
2,20.0,0,1.75,-1.0,3.0,1.0,-1.0,-1.0,1,1,0,0,0,0,0,2,0,0,0,10,4,12
2,20.0,0,1.88,-1.0,3.5,1.0,-1.0,-1.0,0,1,0,0,0,0,0,2,0,0,0,10,4,47
2,20.0,0,2.06,-1.0,3.5,1.0,-1.0,-1.0,0,1,0,0,0,0,0,2,0,0,0,10,4,46
2,20.0,0,1.5,2.5,2.79,1.25,1.6,2.95,1,1,0,0,0,0,0,2,0,0,0,10,4,48
2,20.0,0,2.19,1.9,3.0,1.69,1.85,2.1,1,1,0,0,0,0,0,2,0,0,0,10,4,13
2,20.0,0,1.92,3.5,3.0,1.92,3.0,2.0,0,1,0,0,0,0,0,2,0,0,0,10,4,14
2,20.0,0,3.22,3.5,2.85,3.36,3.46,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,50
3,19.0,0,2.13,1.2,3.0,2.31,1.35,3.0,1,0,0,6,0,0,0,2,0,0,0,10,4,15
3,19.0,0,2.25,2.9,2.25,2.94,3.5,2.6,0,0,0,6,0,0,0,2,0,0,0,10,4,18
3,19.0,0,1.9,2.35,2.93,2.25,2.9,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,48
3,19.0,0,2.25,3.5,3.0,2.19,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,16
3,19.0,0,2.6,3.1,0.75,2.4,3.5,2.78,0,0,0,6,0,0,0,2,0,0,0,10,4,17
3,19.0,0,3.5,3.3,3.0,3.06,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,43
4,19.0,0,2.76,2.93,3.0,3.19,3.3,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,15
4,19.0,0,3.19,0.0,2.89,2.75,3.5,2.89,0,0,0,6,0,0,0,2,0,0,0,10,4,19
4,19.0,0,2.71,3.25,1.06,2.94,3.5,0.6,0,0,0,6,0,0,0,2,0,0,0,10,4,21
4,19.0,0,2.38,1.75,1.5,2.19,2.8,3.0,1,0,0,6,0,0,0,2,0,0,0,10,4,41
4,19.0,0,3.0,3.1,1.5,3.2,3.33,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,5
4,19.0,0,2.72,3.15,2.6,2.22,3.19,1.4,0,0,0,6,0,0,0,2,0,0,0,10,4,20
5,19.0,0,3.31,3.43,1.5,3.41,3.5,1.46,0,0,0,6,0,0,0,2,0,0,0,10,4,6
5,19.0,0,2.38,2.9,3.0,3.0,3.3,1.5,0,0,0,6,0,0,0,2,0,0,0,10,4,41
5,19.0,0,3.25,3.35,0.95,2.3,2.25,2.0,0,0,0,6,0,0,0,2,0,0,0,10,4,7
1,19.0,0,1.64,-1.0,2.8,0.95,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,0,10,4,40
1,19.0,0,2.84,-1.0,2.7,0.95,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,0,10,4,2
1,19.0,0,2.5,-1.0,1.8,0.97,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,0,10,4,3
1,19.0,0,2.75,-1.0,3.5,0.95,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,0,10,4,11
1,19.0,0,2.67,-1.0,3.34,1.0,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,0,10,4,49
1,19.0,0,1.91,-1.0,3.33,0.87,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,0,10,4,45
2,19.0,0,2.88,3.25,2.5,2.94,3.41,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,12
2,19.0,0,2.58,3.5,3.0,1.5,3.3,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,47
2,19.0,0,2.5,2.98,2.7,2.55,3.05,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,13
2,19.0,0,2.14,3.46,3.0,2.03,2.4,2.8,0,0,0,6,0,0,0,2,0,0,0,10,4,14
2,19.0,0,3.45,3.39,2.78,3.28,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,50
2,19.0,0,3.31,3.5,2.9,2.94,3.35,2.95,0,0,0,6,0,0,0,2,0,0,0,10,4,46
1,28.0,0,1.66,1.2,1.61,2.2,2.65,0.6,1,2,1,6,0,0,0,2,1,0,1,16,4,40
1,28.0,0,2.78,1.28,2.65,2.94,1.5,2.7,1,2,1,6,0,0,0,2,1,0,1,16,4,2
1,28.0,0,2.16,3.5,2.1,2.71,2.3,1.5,0,2,1,6,0,0,0,2,1,0,1,16,4,3
1,28.0,0,2.55,3.05,2.3,1.86,2.8,2.3,0,2,1,6,0,0,0,2,1,0,1,16,4,11
1,28.0,0,2.26,1.4,2.4,2.6,3.15,2.4,0,2,1,6,0,0,0,2,1,0,1,16,4,49
2,28.0,0,0.98,2.6,1.28,0.97,3.5,1.65,1,2,0,6,0,0,0,2,1,0,1,16,4,12
2,28.0,0,0.48,1.2,1.52,0.95,3.24,2.3,1,2,0,6,0,0,0,2,1,0,1,16,4,14
2,28.0,0,0.75,2.97,0.94,0.85,1.69,2.62,1,2,0,6,0,0,0,2,1,0,1,16,4,45
1,28.0,0,2.06,3.15,3.0,2.15,3.5,2.55,0,2,1,6,0,0,0,2,1,0,1,10,4,40
1,28.0,0,2.9,3.5,2.64,3.06,3.5,2.67,0,2,1,6,0,0,0,2,1,0,1,10,4,2
1,28.0,0,2.35,3.5,2.55,3.17,3.5,3.0,0,2,1,6,0,0,0,2,1,0,1,10,4,3
1,28.0,0,2.73,3.38,2.7,2.5,3.5,2.6,0,2,1,6,0,0,0,2,1,0,1,10,4,11
1,28.0,0,2.51,3.3,2.6,2.69,3.5,3.0,0,2,1,6,0,0,0,2,1,0,1,10,4,49
1,28.0,0,1.81,3.5,2.75,2.21,3.5,3.0,0,2,1,6,0,0,0,2,1,0,1,10,4,45
2,28.0,0,3.06,3.5,2.55,3.19,3.5,2.25,0,2,0,6,0,0,0,2,1,0,1,10,4,12
2,28.0,0,2.88,2.75,2.57,2.06,3.05,3.0,0,2,0,6,0,0,0,2,1,0,1,10,4,41
2,28.0,0,3.0,3.5,3.0,2.2,3.5,3.0,0,2,0,6,0,0,0,2,1,0,1,10,4,47
2,28.0,0,2.37,3.44,2.25,2.44,3.5,2.85,0,2,0,6,0,0,0,2,1,0,1,10,4,13
2,28.0,0,2.25,3.35,2.05,2.17,3.24,2.5,0,2,0,6,0,0,0,2,1,0,1,10,4,14
2,28.0,0,3.23,3.43,2.78,2.88,3.43,2.93,0,2,0,6,0,0,0,2,1,0,1,10,4,50
2,19.0,0,2.71,2.55,3.0,-1.0,0.0,-1.0,1,0,0,6,0,0,0,2,0,0,1,10,4,12
2,19.0,0,2.58,3.05,2.7,-1.0,0.0,-1.0,1,0,0,6,0,0,0,2,0,0,1,10,4,47
2,19.0,0,2.55,3.0,2.6,-1.0,0.0,-1.0,1,0,0,6,0,0,0,2,0,0,1,10,4,46
1,19.0,0,2.73,1.05,2.7,2.15,1.2,2.7,1,0,1,6,0,0,0,2,0,0,1,10,4,40
1,19.0,0,2.99,3.5,2.79,2.86,1.5,2.96,0,0,1,6,0,0,0,2,0,0,1,10,4,2
1,19.0,0,2.6,2.0,1.8,2.75,2.5,3.0,0,0,1,6,0,0,0,2,0,0,1,10,4,3
1,19.0,0,2.77,3.25,2.57,2.81,2.99,0.8,0,0,1,6,0,0,0,2,0,0,1,10,4,11
1,19.0,0,2.6,1.5,3.0,2.75,3.1,3.0,0,0,1,6,0,0,0,2,0,0,1,10,4,49
1,19.0,0,2.49,3.39,2.76,2.43,2.85,2.72,0,0,1,6,0,0,0,2,0,0,1,10,4,45
1,28.0,0,2.4,3.5,3.0,1.98,3.5,1.5,0,2,1,3,0,0,0,1,0,0,0,21,4,40
1,28.0,0,3.06,3.5,3.0,3.25,3.5,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,2
1,28.0,0,2.67,3.5,2.93,2.67,3.5,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,3
1,28.0,0,2.98,3.5,2.9,2.08,3.5,2.8,0,2,1,3,0,0,0,1,0,0,0,21,4,11
1,28.0,0,2.71,3.5,3.0,2.75,3.5,1.0,0,2,1,3,0,0,0,1,0,0,0,21,4,49
1,28.0,0,2.48,2.98,3.0,2.36,3.15,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,45
2,28.0,0,3.13,3.5,3.0,3.25,3.5,2.4,0,2,1,3,0,0,0,1,0,0,0,21,4,12
2,28.0,0,2.5,3.1,3.0,2.13,3.5,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,47
2,28.0,0,2.56,3.35,3.0,2.31,3.23,2.8,0,2,1,3,0,0,0,1,0,0,0,21,4,13
2,28.0,0,2.1,3.5,1.5,2.42,3.23,2.73,0,2,1,3,0,0,0,1,0,0,0,21,4,14
2,28.0,0,3.11,3.28,2.93,3.2,3.45,2.93,0,2,1,3,0,0,0,1,0,0,0,21,4,50
2,28.0,0,2.38,3.5,2.98,3.0,3.5,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,46
3,28.0,0,2.59,2.9,3.0,3.25,3.5,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,15
3,28.0,0,2.75,1.5,1.6,3.25,3.5,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,18
3,28.0,0,2.13,3.05,2.78,3.08,3.3,1.5,0,2,1,3,0,0,0,1,0,0,0,21,4,48
3,28.0,0,2.56,3.5,3.0,3.13,3.5,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,16
3,28.0,0,3.0,3.5,1.5,2.9,2.89,-1.0,1,2,1,3,0,0,0,1,0,0,0,21,4,17
3,28.0,0,3.06,3.5,3.0,3.19,2.0,3.0,0,2,1,3,0,0,0,1,0,0,0,21,4,43
2,27.0,0,3.5,3.5,2.63,3.28,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,12
2,27.0,0,2.82,2.45,2.7,2.58,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,47
2,27.0,0,2.46,3.2,2.25,2.75,2.98,2.7,0,0,0,6,0,0,0,2,0,0,0,10,4,13
2,27.0,0,1.98,3.27,2.29,2.12,2.3,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,14
2,27.0,0,3.39,3.5,2.72,3.21,3.39,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,50
2,27.0,0,2.88,3.5,2.8,2.88,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,46
3,27.0,0,2.61,3.1,3.0,3.06,3.35,2.9,0,0,0,6,0,0,0,2,0,0,0,10,4,15
3,27.0,0,3.06,3.5,2.4,3.38,3.5,1.0,0,0,0,6,0,0,0,2,0,0,0,10,4,18
3,27.0,0,2.88,3.3,3.0,2.95,1.05,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,48
3,27.0,0,2.93,3.5,3.0,3.38,3.5,-1.0,0,0,0,6,0,0,0,2,0,0,0,10,4,16
3,27.0,0,2.88,3.5,0.38,2.9,3.5,0.68,0,0,0,6,0,0,0,2,0,0,0,10,4,17
3,27.0,0,3.18,3.43,2.96,3.34,1.43,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,43
4,27.0,0,3.15,3.08,2.18,2.69,3.5,1.35,0,0,0,6,0,0,0,2,0,0,0,10,4,19
4,27.0,0,2.5,3.1,2.33,2.75,3.25,1.0,0,0,0,6,0,0,0,2,0,0,0,10,4,21
4,27.0,0,2.5,3.35,2.57,2.31,1.35,2.81,0,0,0,6,0,0,0,2,0,0,0,10,4,41
4,27.0,0,3.1,3.5,3.0,1.75,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,5
4,27.0,0,2.68,3.5,2.6,2.6,3.15,1.0,0,0,0,6,0,0,0,2,0,0,0,10,4,20
1,27.0,0,2.0,3.0,1.5,2.15,3.35,2.85,0,0,1,6,0,0,0,2,0,0,0,10,4,40
1,27.0,0,3.03,3.5,2.79,2.88,3.5,2.93,0,0,1,6,0,0,0,2,0,0,0,10,4,2
1,27.0,0,2.47,3.5,2.43,2.75,3.5,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,3
1,27.0,0,2.37,3.5,2.7,2.45,3.25,2.9,0,0,1,6,0,0,0,2,0,0,0,10,4,11
1,27.0,0,1.9,1.5,2.4,2.75,3.5,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,49
1,27.0,0,2.77,3.5,2.76,2.01,2.92,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,45
1,25.0,0,2.18,2.1,2.18,1.97,3.28,3.0,0,0,1,6,0,0,0,2,0,0,1,10,4,40
1,25.0,0,3.18,3.35,2.7,3.01,3.15,2.54,0,0,1,6,0,0,0,2,0,0,1,10,4,2
1,25.0,0,1.54,2.55,2.2,2.47,3.1,3.0,0,0,1,6,0,0,0,2,0,0,1,10,4,3
1,25.0,0,2.72,3.5,2.8,2.8,2.75,0.9,0,0,1,6,0,0,0,2,0,0,1,10,4,11
1,25.0,0,2.69,2.1,2.6,2.61,2.2,1.0,1,0,1,6,0,0,0,2,0,0,1,10,4,49
1,25.0,0,2.93,3.23,2.49,2.84,2.52,2.6,0,0,1,6,0,0,0,2,0,0,1,10,4,45
2,25.0,0,2.58,-1.0,3.05,0.94,-1.0,-1.0,0,0,0,6,0,0,0,2,0,0,1,10,4,12
2,25.0,0,2.63,-1.0,0.83,1.0,-1.0,-1.0,0,0,0,6,0,0,0,2,0,0,1,10,4,46
2,25.0,0,2.83,0.9,3.0,2.53,2.6,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,15
2,25.0,0,2.81,3.5,3.0,2.94,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,16
2,25.0,0,3.25,3.5,3.0,2.88,3.5,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,47
2,25.0,0,2.44,1.4,2.7,3.13,2.0,2.7,0,0,0,6,0,0,0,2,0,0,1,10,4,13
2,25.0,0,3.05,3.26,2.07,2.33,1.4,2.9,0,0,0,6,0,0,0,2,0,0,1,10,4,14
2,25.0,0,2.97,3.43,2.85,3.48,3.11,3.0,0,0,0,6,0,0,0,2,0,0,1,10,4,50
2,20.0,0,2.88,3.5,2.25,3.19,3.3,2.7,0,1,0,6,0,0,0,2,1,0,1,16,4,12
2,20.0,0,2.78,3.1,2.57,2.51,3.5,3.0,0,1,0,6,0,0,0,2,1,0,1,16,4,2
2,20.0,0,2.63,2.9,3.0,2.25,3.5,3.0,0,1,0,6,0,0,0,2,1,0,1,16,4,47
2,20.0,0,2.15,3.24,3.0,1.98,3.36,3.0,0,1,0,6,0,0,0,2,1,0,1,16,4,14
2,20.0,0,2.7,1.6,2.78,2.75,2.75,3.0,0,1,0,6,0,0,0,2,1,0,1,16,4,48
