ciclo_academico,region,porcentaje_de_beca,formas_de_pago,edad,porcentaje_de_discapacidades,numero_discapacidades,numero_reprobaciones,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,final_nota,tasa_aprobacion,Sexo,Tipo_de_est_programa,Tipo_de_ingreso,Estatus_curso,Discapacidad,Status,Tipo_de_pago,Descripcion_beca,Descripcion_descuento,Convenios_contratos,Formas_pago,Tipo_discapacidad,Curso
4,0,10.0,1,32.0,0,0,0,2.5,3.5,2.5,3.19,3.06,2.63,8.69,1.0,0,0,0,0,0,0,2,0,0,0,1,4,21
4,0,10.0,1,32.0,0,0,0,2.88,3.1,3.0,2.75,3.35,3.0,9.04,1.0,0,0,0,0,0,0,2,0,0,0,1,4,41
4,0,10.0,1,32.0,0,0,0,2.92,3.5,3.0,3.5,3.5,3.0,9.71,1.0,0,0,0,0,0,0,2,0,0,0,1,4,5
4,0,10.0,1,32.0,0,0,0,3.06,3.15,3.0,2.69,3.5,2.6,9.0,1.0,0,0,0,0,0,0,2,0,0,0,1,4,20
5,0,10.0,3,23.0,0,0,2,2.39,3.4,1.28,0.0,1.5,0.0,4.29,0.17,0,0,0,0,0,1,1,0,0,0,3,4,22
5,0,10.0,3,23.0,0,0,2,2.56,2.0,0.75,0.25,1.8,1.01,4.19,0.17,0,0,0,0,0,1,1,0,0,0,3,4,24
5,0,10.0,3,23.0,0,0,2,1.81,2.0,0.8,0.24,3.5,-1.0,4.18,0.17,0,0,0,0,0,1,1,0,0,0,3,4,51
7,0,10.0,3,23.0,0,0,1,0.6,0.0,0.0,-1.0,0.0,2.25,1.43,0.17,0,0,0,0,0,1,1,0,0,0,3,4,1
3,0,18.0,3,23.0,0,0,0,2.47,3.5,3.0,2.88,3.5,3.0,9.2,1.0,0,0,0,0,0,0,3,0,0,0,3,4,15
3,0,18.0,3,23.0,0,0,0,2.44,2.9,3.0,3.06,3.5,3.0,9.0,0.83,0,0,0,0,0,0,3,0,0,0,3,4,18
3,0,18.0,3,23.0,0,0,0,3.05,3.5,3.0,2.44,3.5,3.0,9.2,0.83,0,0,0,0,0,0,3,0,0,0,3,4,16
3,0,18.0,3,23.0,0,0,0,2.25,3.5,3.0,2.31,3.5,3.0,8.8,0.67,0,0,0,0,0,0,3,0,0,0,3,4,41
3,0,18.0,3,23.0,0,0,0,3.1,3.5,2.75,2.9,3.5,3.0,9.4,1.0,0,0,0,0,0,0,3,0,0,0,3,4,17
3,0,18.0,3,23.0,0,0,0,3.38,3.5,2.74,3.38,3.3,3.0,9.7,1.0,0,0,0,0,0,0,3,0,0,0,3,4,48
4,0,10.0,3,23.0,0,0,0,2.4,-1.0,3.47,1.0,-1.0,-1.0,7.9,0.17,0,0,0,0,0,0,3,0,0,0,3,4,6
4,0,10.0,3,23.0,0,0,0,2.56,-1.0,3.15,1.0,-1.0,-1.0,7.1,0.33,0,0,0,0,0,0,3,0,0,0,3,4,21
4,0,10.0,3,23.0,0,0,0,2.53,-1.0,3.5,1.0,-1.0,-1.0,8.9,0.33,0,0,0,0,0,0,3,0,0,0,3,4,5
4,0,10.0,3,23.0,0,0,0,3.19,-1.0,3.5,1.0,-1.0,-1.0,9.2,0.33,0,0,0,0,0,0,3,0,0,0,3,4,20
5,0,18.0,3,23.0,0,0,2,1.94,3.2,0.0,1.69,3.5,0.0,5.17,0.33,0,0,0,0,0,1,1,0,0,0,3,4,8
5,0,18.0,3,23.0,0,0,2,2.19,3.35,1.43,1.58,2.63,0.0,5.59,0.33,0,0,0,0,0,1,1,0,0,0,3,4,22
5,0,18.0,3,23.0,0,0,2,1.88,2.75,0.6,2.75,3.1,0.5,5.79,0.5,0,0,0,0,0,1,1,0,0,0,3,4,24
5,0,18.0,3,23.0,0,0,2,2.03,3.1,0.0,2.18,3.5,-1.0,5.41,0.33,0,0,0,0,0,1,1,0,0,0,3,4,51
5,0,18.0,3,23.0,0,0,2,2.75,1.13,1.05,3.08,3.31,1.7,6.51,0.5,0,0,0,0,0,1,1,0,0,0,3,4,7
5,0,18.0,3,23.0,0,0,2,1.0,1.6,3.0,2.38,2.0,1.0,5.49,0.17,0,0,0,0,0,1,1,0,0,0,3,4,23
1,0,0.0,3,28.0,0,0,0,2.28,3.15,2.55,2.1,3.2,2.55,7.92,0.67,2,1,6,0,0,0,1,1,0,1,3,4,40
1,0,0.0,3,28.0,0,0,0,3.01,3.5,2.7,2.64,3.5,3.0,9.18,1.0,2,1,6,0,0,0,1,1,0,1,3,4,2
1,0,0.0,3,28.0,0,0,0,2.15,3.5,2.93,2.5,1.8,1.95,7.42,0.5,2,1,6,0,0,0,1,1,0,1,3,4,3
1,0,0.0,3,28.0,0,0,0,2.26,3.5,2.9,2.17,3.5,2.8,8.57,0.67,2,1,6,0,0,0,1,1,0,1,3,4,11
1,0,0.0,3,28.0,0,0,0,2.19,2.7,2.8,2.58,2.9,2.4,7.79,0.83,2,1,6,0,0,0,1,1,0,1,3,4,49
1,0,0.0,3,28.0,0,0,0,1.97,3.02,2.8,2.08,3.38,3.0,8.13,0.67,2,1,6,0,0,0,1,1,0,1,3,4,45
2,0,0.0,3,28.0,0,0,0,2.19,3.25,1.5,2.63,3.3,1.58,7.23,0.5,2,0,6,0,0,0,1,1,0,1,3,4,12
2,0,0.0,3,28.0,0,0,0,2.25,3.1,2.7,2.13,3.5,3.0,8.34,0.67,2,0,6,0,0,0,1,1,0,1,3,4,47
2,0,0.0,3,28.0,0,0,0,2.06,2.75,3.0,1.97,2.63,1.7,7.06,0.5,2,0,6,0,0,0,1,1,0,1,3,4,13
2,0,0.0,3,28.0,0,0,1,1.83,1.28,2.6,2.15,2.7,1.8,5.71,0.33,2,0,6,0,0,1,1,1,0,1,3,4,14
2,0,0.0,3,28.0,0,0,0,2.32,2.13,2.85,2.25,2.2,3.0,7.38,0.33,2,0,6,0,0,0,1,1,0,1,3,4,50
2,0,0.0,3,28.0,0,0,0,2.53,2.0,3.0,3.25,3.46,2.98,8.61,0.83,2,0,6,0,0,0,1,1,0,1,3,4,46
3,0,0.0,3,28.0,0,0,0,1.94,1.95,3.0,2.56,2.0,3.0,7.23,0.5,2,0,6,0,0,0,1,1,0,1,3,4,15
3,0,0.0,3,28.0,0,0,0,1.88,2.3,3.0,1.63,2.9,3.0,7.36,0.5,2,0,6,0,0,0,1,1,0,1,3,4,48
3,0,0.0,3,28.0,0,0,0,3.19,3.5,3.0,2.38,3.5,3.0,9.29,0.83,2,0,6,0,0,0,1,1,0,1,3,4,16
3,0,0.0,3,28.0,0,0,1,1.88,0.0,3.0,1.75,3.5,3.0,6.57,0.5,2,0,6,0,0,1,1,1,0,1,3,4,41
3,0,0.0,3,28.0,0,0,1,1.77,2.9,2.85,1.78,2.94,3.0,7.62,0.67,2,0,6,0,0,0,1,1,0,1,3,4,14
3,0,0.0,3,28.0,0,0,0,3.25,3.35,3.0,2.56,3.05,3.0,9.11,1.0,2,0,6,0,0,0,1,1,0,1,3,4,43
1,0,0.0,2,28.0,0,0,1,0.45,1.28,2.8,-1.0,0.0,-1.0,2.27,0.17,2,1,6,0,0,1,1,1,0,1,2,4,2
1,0,0.0,2,28.0,0,0,1,0.33,2.0,2.25,-1.0,0.0,-1.0,2.29,0.17,2,1,6,0,0,1,1,1,0,1,2,4,3
1,0,0.0,2,28.0,0,0,1,0.73,2.5,0.02,-1.0,0.03,0.02,1.65,0.17,2,1,6,0,0,1,1,1,0,1,2,4,11
5,0,10.0,1,36.0,0,0,0,2.31,3.5,3.0,2.63,3.35,3.0,8.9,0.83,0,0,0,0,0,0,2,0,0,0,1,4,6
5,0,10.0,1,36.0,0,0,0,1.96,3.1,2.18,2.0,3.16,2.63,7.52,0.67,0,0,0,0,0,0,2,0,0,0,1,4,22
5,0,10.0,1,36.0,0,0,0,2.49,3.3,2.3,2.63,3.2,2.7,8.31,1.0,0,0,0,0,0,0,2,0,0,0,1,4,51
5,0,10.0,1,36.0,0,0,0,3.25,3.13,2.84,2.5,3.18,2.66,8.78,1.0,0,0,0,0,0,0,2,0,0,0,1,4,7
5,0,10.0,1,36.0,0,0,0,2.7,3.5,3.0,2.44,3.5,2.4,8.77,0.83,0,0,0,0,0,0,2,0,0,0,1,4,23
6,0,10.0,1,36.0,0,0,0,2.44,3.5,2.7,2.38,3.5,3.0,8.76,0.67,0,0,0,0,0,0,2,0,0,0,1,4,8
6,0,10.0,1,36.0,0,0,0,3.0,3.3,2.55,2.38,1.13,1.8,7.08,0.5,0,0,0,0,0,0,2,0,0,0,1,4,24
6,0,10.0,1,36.0,0,0,0,2.94,3.5,1.88,2.44,3.4,2.0,8.08,0.5,0,0,0,0,0,0,2,0,0,0,1,4,25
6,0,10.0,1,36.0,0,0,0,2.7,3.5,3.0,2.8,3.0,3.0,9.0,1.0,0,0,0,0,0,0,2,0,0,0,1,4,29
7,0,10.0,1,36.0,0,0,0,2.94,3.1,2.68,2.19,2.45,2.7,8.03,0.83,0,0,0,0,0,0,2,0,0,0,1,4,9
7,0,10.0,1,36.0,0,0,0,2.06,2.5,2.6,2.13,2.5,2.8,7.3,0.67,0,0,0,0,0,0,2,0,0,0,1,4,1
7,0,10.0,1,36.0,0,0,0,2.69,3.5,3.0,2.75,1.88,2.75,8.29,0.83,0,0,0,0,0,0,2,0,0,0,1,4,26
7,0,10.0,1,36.0,0,0,0,1.63,3.2,2.18,2.94,3.3,1.35,7.3,0.67,0,0,0,0,0,0,2,0,0,0,1,4,27
7,0,10.0,1,36.0,0,0,0,2.5,3.5,3.0,2.5,1.5,1.5,7.25,0.67,0,0,0,0,0,0,2,0,0,0,1,4,31
7,0,10.0,1,36.0,0,0,0,2.56,3.5,3.0,2.75,3.5,1.0,8.16,0.83,0,0,0,0,0,0,2,0,0,0,1,4,33
2,0,10.0,1,36.0,0,0,0,2.44,2.4,2.1,2.53,3.0,1.73,7.1,0.5,0,0,0,0,0,0,2,0,0,0,1,4,40
2,0,10.0,1,36.0,0,0,0,2.33,2.75,2.2,2.7,3.5,3.0,8.2,0.83,0,0,0,0,0,0,2,0,0,0,1,4,3
2,0,10.0,1,36.0,0,0,0,3.38,3.5,3.0,3.33,3.5,3.0,9.9,1.0,0,0,0,0,0,0,2,0,0,0,1,4,47
2,0,10.0,1,36.0,0,0,0,3.23,3.5,3.0,2.47,3.2,2.7,9.1,1.0,0,0,0,0,0,0,2,0,0,0,1,4,13
2,0,10.0,1,36.0,0,0,0,3.17,3.2,2.94,3.2,3.35,3.0,9.4,1.0,0,0,0,0,0,0,2,0,0,0,1,4,14
2,0,10.0,1,36.0,0,0,0,2.75,2.5,2.0,2.75,2.73,2.6,7.7,0.83,0,0,0,0,0,0,2,0,0,0,1,4,49
2,0,10.0,1,36.0,0,0,0,2.25,3.5,3.0,3.44,3.5,3.0,9.3,0.83,0,0,0,0,0,0,2,0,0,0,1,4,46
3,0,10.0,1,36.0,0,0,0,3.0,-1.0,3.25,1.0,-1.0,-1.0,9.3,0.33,0,0,0,0,0,0,2,0,0,0,1,4,12
3,0,10.0,1,36.0,0,0,0,2.25,-1.0,3.25,1.0,-1.0,-1.0,8.6,0.17,0,0,0,0,0,0,2,0,0,0,1,4,15
3,0,10.0,1,36.0,0,0,0,2.69,-1.0,3.5,1.0,-1.0,-1.0,9.1,0.33,0,0,0,0,0,0,2,0,0,0,1,4,18
3,0,10.0,1,36.0,0,0,0,2.69,-1.0,3.0,1.0,-1.0,-1.0,8.3,0.33,0,0,0,0,0,0,2,0,0,0,1,4,19
3,0,10.0,1,36.0,0,0,0,2.2,-1.0,3.16,1.0,-1.0,-1.0,8.4,0.17,0,0,0,0,0,0,2,0,0,0,1,4,17
3,0,10.0,1,36.0,0,0,0,3.05,-1.0,2.78,0.83,-1.0,-1.0,8.9,0.33,0,0,0,0,0,0,2,0,0,0,1,4,50
3,0,10.0,1,36.0,0,0,0,3.13,-1.0,2.05,1.0,-1.0,-1.0,8.1,0.17,0,0,0,0,0,0,2,0,0,0,1,4,48
4,0,15.0,1,36.0,0,0,0,2.5,3.5,3.0,2.75,3.5,3.0,9.13,1.0,0,0,0,0,0,0,2,0,0,0,1,4,16
4,0,15.0,1,36.0,0,0,0,2.38,2.31,2.13,2.69,3.0,2.4,7.46,0.67,0,0,0,0,0,0,2,0,0,0,1,4,21
4,0,15.0,1,36.0,0,0,0,2.88,2.7,1.5,2.06,3.3,3.0,7.72,0.67,0,0,0,0,0,0,2,0,0,0,1,4,41
4,0,15.0,1,36.0,0,0,0,2.12,3.5,3.0,3.3,3.5,3.0,9.21,0.83,0,0,0,0,0,0,2,0,0,0,1,4,5
4,0,15.0,1,36.0,0,0,0,2.38,3.33,2.8,2.69,3.15,3.0,8.68,0.83,0,0,0,0,0,0,2,0,0,0,1,4,20
4,0,15.0,1,36.0,0,0,0,2.69,3.35,3.0,3.0,3.28,3.0,9.16,1.0,0,0,0,0,0,0,2,0,0,0,1,4,43
1,0,100.0,5,30.0,0,0,0,2.03,-1.0,3.2,1.0,-1.0,-1.0,8.2,0.17,0,1,6,0,0,0,2,0,0,1,5,4,40
1,0,100.0,5,30.0,0,0,0,2.44,-1.0,3.35,0.95,-1.0,-1.0,7.7,0.17,0,1,6,0,0,0,2,0,0,1,5,4,2
1,0,100.0,5,30.0,0,0,0,1.67,-1.0,3.43,0.97,-1.0,-1.0,8.3,0.17,0,1,6,0,0,0,2,0,0,1,5,4,3
1,0,100.0,5,30.0,0,0,0,1.99,-1.0,3.5,0.95,-1.0,-1.0,8.2,0.17,0,1,6,0,0,0,2,0,0,1,5,4,11
1,0,100.0,5,30.0,0,0,0,2.15,-1.0,3.5,1.0,-1.0,-1.0,8.9,0.17,0,1,6,0,0,0,2,0,0,1,5,4,49
1,0,100.0,5,30.0,0,0,0,2.59,-1.0,2.95,0.81,-1.0,-1.0,7.3,0.33,0,1,6,0,0,0,2,0,0,1,5,4,45
2,0,100.0,5,30.0,0,0,0,2.94,3.5,2.0,2.53,3.3,2.7,8.49,0.83,0,0,6,0,0,0,2,0,0,1,5,4,12
2,0,100.0,5,30.0,0,0,0,3.13,2.0,3.0,2.63,3.35,3.0,8.56,0.83,0,0,6,0,0,0,2,0,0,1,5,4,47
2,0,100.0,5,30.0,0,0,1,2.19,0.0,2.75,2.56,2.35,3.0,5.45,0.5,0,0,6,0,0,1,2,0,0,1,5,4,13
2,0,100.0,5,30.0,0,0,1,2.31,2.0,1.0,2.17,2.6,1.4,5.13,0.17,0,0,6,0,0,1,2,0,0,1,5,4,14
2,0,100.0,5,30.0,0,0,0,3.38,3.16,2.85,3.48,3.16,3.0,9.52,1.0,0,0,6,0,0,0,2,0,0,1,5,4,50
2,0,100.0,5,30.0,0,0,0,2.75,3.5,3.0,3.44,3.16,3.0,9.43,1.0,0,0,6,0,0,0,2,0,0,1,5,4,46
2,0,0.0,1,20.0,0,0,1,2.81,0.75,0.75,1.54,0.0,-1.0,2.93,0.17,0,0,6,0,0,1,2,1,0,1,1,4,12
2,0,0.0,1,20.0,0,0,1,1.83,1.4,2.1,1.5,0.0,-1.0,3.42,0.17,0,0,6,0,0,1,2,1,0,1,1,4,47
2,0,0.0,1,20.0,0,0,1,2.07,2.0,2.65,2.88,0.0,3.0,6.3,0.5,0,0,6,0,0,1,2,1,0,1,1,4,46
1,0,0.0,1,20.0,0,0,0,2.83,-1.0,3.5,0.75,-1.0,-1.0,8.2,0.33,0,1,6,0,0,0,2,1,0,1,1,4,2
1,0,0.0,1,20.0,0,0,0,1.87,-1.0,3.1,0.87,-1.0,-1.0,7.0,0.17,0,1,6,0,0,0,2,1,0,1,1,4,3
1,0,0.0,1,20.0,0,0,0,2.31,-1.0,3.5,0.6,-1.0,-1.0,7.1,0.17,0,1,6,0,0,0,2,1,0,1,1,4,11
1,0,0.0,1,20.0,0,0,0,2.53,-1.0,1.06,1.0,-1.0,-1.0,7.4,0.17,0,1,6,0,0,0,2,1,0,1,1,4,49
1,0,0.0,1,20.0,0,0,0,2.26,-1.0,3.5,0.57,-1.0,-1.0,8.5,0.17,0,1,6,0,0,0,2,1,0,1,1,4,45
1,0,50.0,2,28.0,0,0,0,2.25,3.5,3.0,2.63,3.5,3.0,8.94,0.83,2,1,6,0,0,0,3,0,0,1,2,4,40
1,0,50.0,2,28.0,0,0,0,3.25,3.5,3.0,3.19,3.5,3.0,9.72,1.0,2,1,6,0,0,0,3,0,0,1,2,4,2
1,0,50.0,2,28.0,0,0,0,2.67,3.5,2.85,3.08,3.5,3.0,9.3,1.0,2,1,6,0,0,0,3,0,0,1,2,4,3
1,0,50.0,2,28.0,0,0,0,3.08,3.44,2.9,3.08,3.5,3.0,9.5,1.0,2,1,6,0,0,0,3,0,0,1,2,4,11
1,0,50.0,2,28.0,0,0,0,2.94,3.3,3.0,3.38,3.5,3.0,9.56,1.0,2,1,6,0,0,0,3,0,0,1,2,4,49
1,0,50.0,2,28.0,0,0,0,2.86,3.05,3.0,2.95,3.5,3.0,9.18,1.0,2,1,6,0,0,0,3,0,0,1,2,4,45
2,0,50.0,2,28.0,0,0,0,3.38,3.25,3.0,3.31,3.5,3.0,9.72,1.0,2,0,6,0,0,0,2,0,0,1,2,4,12
2,0,50.0,2,28.0,0,0,0,3.0,3.5,3.0,3.38,3.5,3.0,9.69,1.0,2,0,6,0,0,0,2,0,0,1,2,4,47
2,0,50.0,2,28.0,0,0,0,2.44,3.23,3.0,2.75,3.03,2.7,8.58,0.83,2,0,6,0,0,0,2,0,0,1,2,4,13
2,0,50.0,2,28.0,0,0,0,3.37,3.39,3.0,3.33,3.28,3.0,9.69,1.0,2,0,6,0,0,0,2,0,0,1,2,4,14
2,0,50.0,2,28.0,0,0,0,3.5,3.5,2.93,3.5,3.5,3.0,9.97,1.0,2,0,6,0,0,0,2,0,0,1,2,4,50
2,0,50.0,2,28.0,0,0,0,3.11,3.5,3.0,3.13,3.5,3.0,9.62,1.0,2,0,6,0,0,0,2,0,0,1,2,4,46
3,0,20.0,3,28.0,0,0,0,3.38,3.2,3.0,3.31,3.2,3.0,9.55,1.0,2,0,6,0,0,0,1,0,0,1,3,4,15
3,0,20.0,3,28.0,0,0,0,3.19,3.5,3.0,3.38,3.5,3.0,9.79,1.0,2,0,6,0,0,0,1,0,0,1,3,4,18
3,0,20.0,3,28.0,0,0,0,3.08,3.3,3.0,3.2,3.5,3.0,9.54,1.0,2,0,6,0,0,0,1,0,0,1,3,4,48
3,0,20.0,3,28.0,0,0,0,3.19,3.5,3.0,2.94,3.5,3.0,9.57,1.0,2,0,6,0,0,0,1,0,0,1,3,4,16
3,0,20.0,3,28.0,0,0,0,3.4,3.35,2.85,3.3,3.36,3.0,9.63,1.0,2,0,6,0,0,0,1,0,0,1,3,4,17
3,0,20.0,3,28.0,0,0,0,3.44,3.35,3.0,3.08,3.35,3.0,9.61,1.0,2,0,6,0,0,0,1,0,0,1,3,4,43
2,0,50.0,2,25.0,0,0,1,0.5,1.5,3.0,-1.0,-1.0,-1.0,2.5,0.17,0,0,6,1,0,1,2,0,0,1,2,4,47
2,0,50.0,2,25.0,0,0,1,1.0,0.0,3.0,-1.0,-1.0,-1.0,2.0,0.17,0,0,6,1,0,1,2,0,0,1,2,4,13
1,0,50.0,2,25.0,0,0,0,2.25,3.5,3.0,2.38,2.0,1.5,7.32,0.33,0,1,6,0,0,0,2,0,0,1,2,4,40
1,0,50.0,2,25.0,0,0,0,3.13,3.5,3.0,3.13,3.5,2.75,9.51,1.0,0,1,6,0,0,0,2,0,0,1,2,4,2
1,0,50.0,2,25.0,0,0,0,2.68,3.5,2.8,2.92,3.5,2.4,8.9,1.0,0,1,6,0,0,0,2,0,0,1,2,4,3
1,0,50.0,2,25.0,0,0,0,2.75,3.5,2.9,2.92,3.38,1.1,8.28,0.83,0,1,6,0,0,0,2,0,0,1,2,4,11
1,0,50.0,2,25.0,0,0,0,2.88,3.5,3.0,3.19,1.5,3.0,8.54,0.83,0,1,6,0,0,0,2,0,0,1,2,4,49
1,0,50.0,2,25.0,0,0,0,2.88,3.5,3.0,2.68,3.5,3.0,9.28,1.0,0,1,6,0,0,0,2,0,0,1,2,4,45
4,0,40.0,3,20.0,0,0,0,3.31,3.5,3.0,3.19,3.5,2.7,9.6,1.0,0,0,6,0,0,0,1,0,0,1,3,4,19
4,0,40.0,3,20.0,0,0,0,2.83,3.5,2.6,3.0,3.25,2.3,8.74,1.0,0,0,6,0,0,0,1,0,0,1,3,4,21
4,0,40.0,3,20.0,0,0,0,3.0,3.35,2.2,2.39,3.5,3.0,8.72,0.83,0,0,6,0,0,0,1,0,0,1,3,4,41
4,0,40.0,3,20.0,0,0,0,2.8,3.5,2.1,2.73,3.5,3.0,8.82,1.0,0,0,6,0,0,0,1,0,0,1,3,4,5
4,0,40.0,3,20.0,0,0,0,3.13,3.33,3.0,2.99,3.5,3.0,9.48,1.0,0,0,6,0,0,0,1,0,0,1,3,4,20
5,0,40.0,3,20.0,0,0,0,2.56,3.2,2.84,3.0,3.5,2.23,8.67,1.0,0,0,6,0,0,0,1,0,0,1,3,4,6
5,0,40.0,3,20.0,0,0,0,2.31,3.5,3.0,2.25,3.05,2.85,8.48,0.67,0,0,6,0,0,0,1,0,0,1,3,4,22
5,0,40.0,3,20.0,0,0,0,2.77,3.3,2.4,2.55,2.8,2.63,8.23,1.0,0,0,6,0,0,0,1,0,0,1,3,4,51
5,0,40.0,3,20.0,0,0,0,3.0,3.39,2.07,3.08,3.44,1.73,8.36,0.67,0,0,6,0,0,0,1,0,0,1,3,4,7
5,0,40.0,3,20.0,0,0,0,2.75,3.3,3.0,2.75,3.2,2.4,8.7,1.0,0,0,6,0,0,0,1,0,0,1,3,4,23
6,0,20.0,3,20.0,0,0,0,3.08,3.5,3.0,2.16,3.15,2.8,8.85,0.83,0,0,6,0,0,0,1,0,0,1,3,4,8
6,0,20.0,3,20.0,0,0,0,2.56,3.2,2.6,2.73,3.35,2.53,8.49,1.0,0,0,6,0,0,0,1,0,0,1,3,4,24
6,0,20.0,3,20.0,0,0,0,2.94,3.43,3.0,3.25,3.35,2.95,9.46,1.0,0,0,6,0,0,0,1,0,0,1,3,4,25
6,0,20.0,3,20.0,0,0,0,2.68,3.5,3.0,3.38,3.4,2.7,9.33,1.0,0,0,6,0,0,0,1,0,0,1,3,4,26
6,0,20.0,3,20.0,0,0,0,2.94,3.2,2.33,3.06,3.5,2.25,8.64,1.0,0,0,6,0,0,0,1,0,0,1,3,4,27
6,0,20.0,3,20.0,0,0,0,3.4,2.96,3.0,2.18,3.5,2.35,8.7,0.83,0,0,6,0,0,0,1,0,0,1,3,4,29
1,0,30.0,3,20.0,0,0,0,2.79,3.15,2.18,2.37,3.5,3.0,8.5,0.83,0,1,6,0,0,0,1,0,0,1,3,4,40
1,0,30.0,3,20.0,0,0,0,3.19,3.5,3.0,3.25,3.5,2.47,9.5,1.0,0,1,6,0,0,0,1,0,0,1,3,4,2
1,0,30.0,3,20.0,0,0,0,3.0,3.3,3.0,3.27,3.5,3.0,9.5,1.0,0,1,6,0,0,0,1,0,0,1,3,4,3
1,0,30.0,3,20.0,0,0,0,3.33,3.5,3.0,3.18,3.5,3.0,9.8,1.0,0,1,6,0,0,0,1,0,0,1,3,4,11
1,0,30.0,3,20.0,0,0,0,2.9,2.7,3.0,3.13,3.5,3.0,9.1,1.0,0,1,6,0,0,0,1,0,0,1,3,4,49
1,0,30.0,3,20.0,0,0,0,3.04,3.02,2.37,2.89,3.22,3.0,8.8,1.0,0,1,6,0,0,0,1,0,0,1,3,4,45
2,0,30.0,3,20.0,0,0,0,3.06,-1.0,3.1,1.0,-1.0,-1.0,9.4,0.33,0,0,6,0,0,0,1,0,0,1,3,4,12
2,0,30.0,3,20.0,0,0,0,3.03,-1.0,3.5,0.53,-1.0,-1.0,9.1,0.33,0,0,6,0,0,0,1,0,0,1,3,4,47
2,0,30.0,3,20.0,0,0,0,2.81,-1.0,3.44,0.99,-1.0,-1.0,8.6,0.33,0,0,6,0,0,0,1,0,0,1,3,4,13
2,0,30.0,3,20.0,0,0,0,2.75,-1.0,3.5,0.75,-1.0,-1.0,8.5,0.33,0,0,6,0,0,0,1,0,0,1,3,4,14
2,0,30.0,3,20.0,0,0,0,3.22,-1.0,3.5,0.83,-1.0,-1.0,9.2,0.33,0,0,6,0,0,0,1,0,0,1,3,4,50
2,0,30.0,3,20.0,0,0,0,2.92,-1.0,3.5,1.0,-1.0,-1.0,9.2,0.33,0,0,6,0,0,0,1,0,0,1,3,4,46
3,0,30.0,3,20.0,0,0,0,3.38,3.0,3.0,3.09,3.5,3.0,9.49,1.0,0,0,6,0,0,0,1,0,0,1,3,4,15
3,0,30.0,3,20.0,0,0,0,2.94,3.5,2.85,3.26,3.5,3.0,9.53,1.0,0,0,6,0,0,0,1,0,0,1,3,4,18
3,0,30.0,3,20.0,0,0,0,2.5,3.5,2.9,2.95,3.15,3.0,9.0,1.0,0,0,6,0,0,0,1,0,0,1,3,4,48
3,0,30.0,3,20.0,0,0,0,3.12,3.5,3.0,2.63,3.5,3.0,9.38,1.0,0,0,6,0,0,0,1,0,0,1,3,4,16
3,0,30.0,3,20.0,0,0,0,3.28,3.5,3.0,3.4,3.5,2.4,9.54,1.0,0,0,6,0,0,0,1,0,0,1,3,4,17
3,0,30.0,3,20.0,0,0,0,2.38,3.5,2.52,2.64,3.5,2.8,8.67,0.83,0,0,6,0,0,0,1,0,0,1,3,4,43
4,0,0.0,1,22.0,0,0,0,3.28,2.85,2.7,2.93,3.15,3.0,8.96,1.0,0,0,0,0,0,0,2,1,0,1,1,4,19
2,0,0.0,1,22.0,0,0,0,3.13,3.5,3.0,3.06,3.5,3.0,9.6,1.0,0,0,0,0,0,0,2,1,0,1,1,4,12
2,0,0.0,1,22.0,0,0,1,2.68,2.4,0.27,2.6,3.3,2.73,6.22,0.67,0,0,0,0,0,1,2,1,0,1,1,4,14
2,0,0.0,1,22.0,0,0,0,2.65,3.03,2.8,2.95,2.95,2.8,8.59,1.0,0,0,0,0,0,0,2,1,0,1,1,4,43
7,0,0.0,1,22.0,0,0,0,2.63,2.5,1.3,2.73,2.9,2.3,7.18,0.83,0,0,0,0,0,0,2,1,0,1,1,4,1
7,0,0.0,1,22.0,0,0,0,3.1,3.5,3.0,3.13,3.5,1.5,8.87,0.83,0,0,0,0,0,0,2,1,0,1,1,4,16
7,0,0.0,1,22.0,0,0,1,2.86,3.5,2.04,2.58,3.04,3.0,8.51,0.83,0,0,0,0,0,0,2,1,0,1,1,4,14
1,0,0.0,1,22.0,0,0,0,2.86,-1.0,3.5,0.9,-1.0,-1.0,9.2,0.33,0,0,0,0,0,0,2,1,0,1,1,4,2
1,0,0.0,1,22.0,0,0,0,2.49,-1.0,1.0,0.9,-1.0,-1.0,7.1,0.17,0,0,0,0,0,0,2,1,0,1,1,4,49
1,0,0.0,1,22.0,0,0,1,1.45,-1.0,3.34,0.73,-1.0,-1.0,6.6,0.17,0,0,0,0,0,1,2,1,0,1,1,4,45
2,0,0.0,1,22.0,0,0,0,2.11,2.95,2.2,2.38,3.5,2.9,8.02,0.67,0,0,0,0,0,0,2,1,0,1,1,4,13
2,0,0.0,1,22.0,0,0,0,3.32,3.38,2.54,3.25,3.31,2.48,9.14,1.0,0,0,0,0,0,0,2,1,0,1,1,4,50
7,0,10.0,1,30.0,0,0,0,2.88,3.15,2.08,2.56,2.9,1.6,7.59,0.67,0,0,0,0,0,0,2,0,0,0,1,4,9
7,0,10.0,1,30.0,0,0,0,3.14,3.5,1.43,2.88,3.5,2.48,8.47,0.83,0,0,0,0,0,0,2,0,0,0,1,4,22
7,0,10.0,1,30.0,0,0,0,2.75,3.5,2.65,2.44,3.2,2.53,8.54,0.83,0,0,0,0,0,0,2,0,0,0,1,4,24
